日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,600030,17.75,17.49,18.21,17.47,1051415,2057375936.0,4.08,-3.58,-0.65,0.92,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,600030,17.49,16.59,17.57,16.47,1458886,2740075632.0,6.29,-5.15,-0.9,1.28,,,,,,,,,-0.07179487179487154,-0.014358974358974309,-0.057435897435897235,,
2022-04-27,600030,16.36,17.07,17.25,16.27,1036628,1930097264.0,5.91,2.89,0.48,0.91,,,,,,,,,-0.08893564175615154,-0.029274307838409754,-0.05966133391774178,,
2022-04-28,600030,16.91,17.03,17.1,16.71,783359,1462246032.0,2.28,-0.23,-0.04,0.69,,,,,,,,,-0.10454239153486711,-0.044327924577701225,-0.06021446695716588,,
2022-04-29,600030,17.54,17.95,18.14,17.19,1571358,3059354432.0,5.58,5.4,0.92,1.38,17.226,,,,,,,,-0.04218822236964215,-0.043899984136089414,0.001711761766447266,,
2022-05-05,600030,17.73,17.64,17.93,17.63,818892,1595800944.0,1.67,-1.73,-0.31,0.72,17.256,,,,,52.830188679245325,,,-0.017583808096382825,-0.0386367489281481,0.021052940831765274,,
2022-05-06,600030,17.26,17.06,17.42,17.06,669163,1265980640.0,2.04,-3.29,-0.58,0.59,17.35,,,,,43.34365325077399,,,-0.04437426633703012,-0.0397842524099245,-0.004590013927105618,,
2022-05-09,600030,17.01,16.99,17.15,16.91,422021,791761664.0,1.41,-0.41,-0.07,0.37,17.334,,,,,58.33333333333331,,,-0.0704422975359762,-0.04591586143513485,-0.024526436100841348,,
2022-05-10,600030,16.77,17.27,17.44,16.74,695687,1315714496.0,4.12,1.65,0.28,0.61,17.381999999999998,,,,,54.54545454545453,,,-0.06772702514157558,-0.050278094176423,-0.017448930965152584,,
2022-05-11,600030,17.31,17.39,17.78,17.22,976802,1883547824.0,3.24,0.69,0.12,0.86,17.27,17.247999999999998,,,,57.894736842105246,,,-0.05525520745204204,-0.05127351683154681,-0.003981690620495235,,
2022-05-12,600030,17.27,17.35,17.63,17.24,532809,1018389168.0,2.24,-0.23,-0.04,0.47,17.212,17.233999999999998,,,,28.571428571428683,,,-0.04804503453343756,-0.05062782037192496,0.0025827858384874017,,
2022-05-13,600030,17.46,17.55,17.6,17.34,561558,1078771328.0,1.5,1.15,0.2,0.49,17.31,17.330000000000002,,,,46.51162790697676,50.76142131979697,,-0.02589410094155653,-0.04568107648585128,0.019786975544294746,,
2022-05-16,600030,17.69,17.33,17.73,17.25,591296,1134387152.0,2.74,-1.25,-0.22,0.52,17.378,17.356,,,,64.516129032258,48.07692307692307,,-0.025794148971375108,-0.041703690982956045,0.015909542011580936,,
2022-05-17,600030,17.4,17.58,17.71,17.26,600074,1154783360.0,2.6,1.44,0.25,0.53,17.44,17.410999999999998,,,,76.5765765765765,64.10256410256407,,-0.005478868664582137,-0.034458726519281266,0.02897985785469913,,
2022-05-18,600030,17.64,17.78,17.85,17.56,772862,1504432624.0,1.65,1.14,0.2,0.68,17.518,17.394,,,,74.75728155339803,60.9907120743034,,0.02645451469446769,-0.022276078276531476,0.048730592970999166,,
2022-05-19,600030,17.51,17.63,17.7,17.46,488009,940895888.0,1.35,-0.84,-0.15,0.43,17.574,17.392999999999997,,,,61.32075471698099,58.98203592814367,,0.03920625932398636,-0.00997961075642791,0.049185870080414265,,
2022-05-20,600030,17.82,18.01,18.12,17.78,921753,1816395792.0,1.93,2.16,0.38,0.81,17.666,17.488000000000003,,,,73.57142857142841,51.071428571428605,,0.07906353777362085,0.007829018949581844,0.071234518824039,,
2022-05-23,600030,17.92,17.96,18.06,17.76,577127,1133136160.0,1.67,-0.28,-0.05,0.51,17.792,17.585,,,,66.39999999999986,56.29921259842517,,0.10540113726808187,0.027343442613281848,0.07805769465480002,,
2022-05-24,600030,17.94,17.5,18.0,17.49,628092,1224046512.0,2.84,-2.56,-0.46,0.55,17.776000000000003,17.607999999999997,,,,55.7046979865772,59.09090909090907,,0.0881396994102559,0.03950269397267666,0.04863700543757924,,
2022-05-25,600030,17.51,17.57,17.7,17.47,433263,835603952.0,1.31,0.4,0.07,0.38,17.734,17.626,17.437,,,49.6183206106871,61.98347107438014,,0.0791953854258054,0.04744123226330241,0.03175415316250299,18.166472772840624,16.707527227159378
2022-05-26,600030,17.59,17.88,18.01,17.47,660404,1289281152.0,3.07,1.76,0.31,0.58,17.784,17.679000000000002,17.4565,,,53.52112676056329,62.448979591836675,,0.09601456523370544,0.057155898857383015,0.038858666376322425,18.212313260144676,16.70068673985532
2022-05-27,600030,17.94,17.87,18.06,17.76,551474,1084452032.0,1.68,-0.06,-0.01,0.49,17.756,17.711000000000002,17.520500000000002,,,59.37500000000007,60.256410256410234,,0.10730008143381298,0.06718473537266902,0.04011534606114396,18.17771822058863,16.863281779411373
