日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,000651,25.23,24.33,25.62,24.32,439331,1379618272.0,5.08,-4.92,-1.26,0.75
2022-04-26,000651,24.59,23.62,24.7,23.54,422925,1286629728.0,4.77,-2.92,-0.71,0.72
2022-04-27,000651,23.42,24.08,24.09,23.27,372647,1121298000.0,3.47,1.95,0.46,0.63
2022-04-28,000651,24.02,23.93,24.26,23.52,355267,1074045136.0,3.07,-0.62,-0.15,0.61
2022-04-29,000651,23.98,24.83,24.95,23.92,420627,1299787920.0,4.3,3.76,0.9,0.72
2022-05-05,000651,26.12,27.84,27.85,26.0,1223182,4108444752.0,7.45,12.12,3.01,2.08
2022-05-06,000651,27.36,27.58,27.79,27.13,586930,1983418032.0,2.37,-0.93,-0.26,1.0
2022-05-09,000651,27.34,26.99,27.45,26.83,334368,1118136560.0,2.25,-2.14,-0.59,0.57
2022-05-10,000651,26.61,27.17,27.27,26.32,489292,1627312768.0,3.52,0.67,0.18,0.83
2022-05-11,000651,27.19,26.92,27.34,26.66,492802,1644664208.0,2.5,-0.92,-0.25,0.84
2022-05-12,000651,26.63,26.87,27.2,26.45,303578,1009125200.0,2.79,-0.19,-0.05,0.52
2022-05-13,000651,27.02,27.15,27.38,26.89,327401,1096621744.0,1.82,1.04,0.28,0.56
2022-05-16,000651,27.57,26.94,27.76,26.8,295149,990650832.0,3.54,-0.77,-0.21,0.5
2022-05-17,000651,27.17,26.98,27.27,26.7,238649,795004224.0,2.12,0.15,0.04,0.41
2022-05-18,000651,27.02,26.62,27.05,26.36,312875,1031801472.0,2.56,-1.33,-0.36,0.53
2022-05-19,000651,26.3,26.34,26.52,26.04,280650,915389024.0,1.8,-1.05,-0.28,0.48
2022-05-20,000651,26.48,26.85,26.95,26.42,408343,1353042016.0,2.01,1.94,0.51,0.7
2022-05-23,000651,26.57,26.0,26.57,25.73,559286,1812451936.0,3.13,-3.17,-0.85,0.95
2022-05-24,000651,25.84,25.41,26.15,25.41,335080,1077204656.0,2.85,-2.27,-0.59,0.57
2022-05-25,000651,25.39,25.39,25.45,25.08,268488,849891680.0,1.46,-0.08,-0.02,0.46
2022-05-26,000651,25.4,25.36,25.61,24.97,432331,1366575568.0,2.52,-0.12,-0.03,0.74
2022-05-27,000651,25.5,25.15,25.78,24.97,431004,1365791552.0,3.19,-0.83,-0.21,0.73
2022-05-30,000651,25.22,25.46,25.48,25.16,339786,1077260016.0,1.27,1.23,0.31,0.58
2022-05-31,000651,25.48,25.79,25.81,25.27,428663,1370159296.0,2.12,1.3,0.33,0.73
2022-06-01,000651,25.8,25.35,25.95,25.22,496286,1582411056.0,2.83,-1.71,-0.44,0.85
2022-06-02,000651,25.12,25.14,25.22,24.63,467676,1462714368.0,2.33,-0.83,-0.21,0.8
2022-06-06,000651,25.14,25.32,25.39,24.76,458857,1444065936.0,2.51,0.72,0.18,0.78
2022-06-07,000651,25.27,25.54,25.56,25.12,425934,1353080128.0,1.74,0.87,0.22,0.73
2022-06-08,000651,25.62,25.43,25.78,25.2,479734,1526209088.0,2.27,-0.43,-0.11,0.82
2022-06-09,000651,25.42,24.93,25.48,24.93,408906,1288908128.0,2.16,-1.97,-0.5,0.7
2022-06-10,000651,24.72,25.17,25.25,24.67,383281,1202385360.0,2.33,0.96,0.24,0.65
2022-06-13,000651,24.92,24.94,25.05,24.76,303461,949058336.0,1.15,-0.91,-0.23,0.52
2022-06-14,000651,24.72,25.26,25.28,24.66,347983,1088702608.0,2.49,1.28,0.32,0.59
2022-06-15,000651,25.22,25.97,26.28,25.12,926428,2994446384.0,4.59,2.81,0.71,1.58
2022-06-16,000651,25.84,25.62,26.06,25.5,562305,1805538512.0,2.16,-1.35,-0.35,0.96
2022-06-17,000651,25.42,26.27,26.56,25.31,900589,2920885744.0,4.88,2.54,0.65,1.53
2022-06-20,000651,26.47,26.58,27.07,26.41,761113,2516483456.0,2.51,1.18,0.31,1.3
2022-06-21,000651,26.56,26.8,27.12,26.32,808364,2681259648.0,3.01,0.83,0.22,1.38
2022-06-22,000651,26.82,25.74,26.87,25.64,769624,2499640736.0,4.59,-3.96,-1.06,1.31
2022-06-23,000651,25.72,25.87,25.88,25.03,1051743,3335704816.0,3.3,0.51,0.13,1.79
2022-06-24,000651,26.32,27.52,28.82,26.02,2233273,7594768128.0,10.82,6.38,1.65,3.8
2022-06-27,000651,27.32,26.87,27.47,26.82,1618728,5414513664.0,2.36,-2.36,-0.65,2.76
2022-06-28,000651,26.89,27.07,27.09,26.38,848431,2815287040.0,2.64,0.74,0.2,1.45
2022-06-29,000651,27.1,26.89,27.56,26.84,871207,2921164496.0,2.66,-0.66,-0.18,1.48
2022-06-30,000651,26.91,27.34,27.37,26.72,663594,2223982160.0,2.42,1.67,0.45,1.13
2022-07-01,000651,27.3,27.07,27.38,26.84,388146,1297691136.0,1.98,-0.99,-0.27,0.66
2022-07-04,000651,27.08,27.26,27.3,26.88,460226,1541616720.0,1.55,0.7,0.19,0.78
2022-07-05,000651,27.29,26.79,27.71,26.53,591444,1973024352.0,4.33,-1.72,-0.47,1.06
2022-07-06,000651,26.95,26.43,27.12,26.27,501622,1653307008.0,3.17,-1.34,-0.36,0.9
2022-07-07,000651,26.72,26.51,27.02,26.36,510527,1685779536.0,2.5,0.3,0.08,0.91
2022-07-08,000651,26.62,27.02,27.31,26.4,587678,1952251840.0,3.43,1.92,0.51,1.05
2022-07-11,000651,27.39,27.61,27.97,27.27,924940,3136823408.0,2.59,2.18,0.59,1.66
2022-07-12,000651,27.52,28.55,28.95,27.42,1401463,4904189405.39,5.54,3.4,0.94,2.51
